Tweet_id,User_id,Text,Label
102517289655603000 ,31530021,Alicia has just given a shit about bullying & Animal abuse. Give a Shit at Give-a-Shit.org#giveashit,n
106742864976941000 ,51751058,@KangHsien @HAHAHEHETEHEE get lost la you :( so xia sway i kena bullied by a pig :/,n
105116943966683000 ,337429869,@MrDBlackstock tell Bruce Campbell he needs a twitter acc. He really Bullied 2day!,y
101515849067794000 ,100109804,@MorganMcClain she need to switch her bully game up its 2011 and she still cussing out people,y
105351431657226000 ,25827803,Not liking how @NikkiHesford is making me out to be a bully! 'who constantly tweets me criticism' did your mum tell you it's wrong to lie?!,y
107969542499741000 ,153349276,"@MiinT tweeting her saying she's ugly, a whore and that she should go burn in hell is bullying though. I know TrollJunes hasn't said that",y
108922226862075000 ,24441503,CLICK 4 DETAILS -&gt; http://t.co/Nwybqhp ALL ROADS LEAD TO #WILDBULL THIS THURSDAY HOSTED BY @ITSMRHOODSTAR (EVERYONE 5$) &lt;- SPREAD THE WORD,n
104005092788805000 ,235007989,Dude on bully beatdown is super wild!,n
104323554161602000 ,124541731,#youknowuwrong if u bullied any of the @ICONicBoyz,n
104908229921878000 ,330686773,"@CraigyAnderson Generally, they seem to be kids who were bullied at school, who enjoy the sense of power a high-vis jacket gives them.",n
101817031443226000 ,232477532,SO @imBOld  BULLIED ME INTO CLEANING THE BATHTUB [SNOOTYBOOTY,y
103677906747789000 ,131477938,@DramaTweetBrad Whatever you bully!,y
104302550836187000 ,184695510,@boushh2187 Have they not read the books in book 5 when James was bullying Snape? I was sad when I read that.,n
107317180114272000 ,40145230,"Your ""fun"" can be the cause of someone committing suicide... #bullying",n
103022227208945000 ,20720156,"@wu_fei actually I just realized, this isn't Running Man and Kwangsoo is still being bullied. lol. D: noooooo kwangsoo :'(",y
105961990010318000 ,151034721,Stonewall are looking for young people aged 16-18 who have you experienced homophobic bullying and would be... http://t.co/5cD3yo4,n
101628914828455000 ,177805490,Update News &gt;&gt; Rebecca Black 'Friday' Star Drops Out of School Due to Bullying http://bit.ly/qjDBGF,n
104110728033742000 ,33090235,"But seriously, I hate Angelica! Dumb bitch always bullying Tommy, Chuckie, Phil & Lil. She be salty as shit when Susie comes shut shit DOWN!",n
103266926473650000 ,293836048,@_AyeEsAychAye lol. Ok asha. I'm not being a bully.,y
104376601504002000 ,95344269,Lloyd Banks - Big Bully .. My Son Reallly Went Off,n
101515332551835000 ,261372082,@NickMiller89 wrong sir. You started building a bulky first day at camp! Tomorrow y'all will start being the bully! Get it fam,n
104980857458147000 ,83455262,Wanna see how I feel about bullying? http://t.co/gKPwex6 &lt;---- Watch that and you'll find out quickly,n
106069108226928000 ,123082578,"How lazy is a french bulldog? Everything started swinging, but Keaton slept right through the #earthquake. No instinct whatsoever kicked in.",n
100975982533541000 ,134183963,@shannnesee Got! You always bully me. :&lt;,y
106518095891415000 ,197537180,Seriously. What is up with everyone calling me a bully today. Im not even that mean!,y
103655858776453000 ,223703963,@ian_ianization Hi ian! I everyday watch your show leh!! Dont bully ahya and zhiyong!! Dont join gang and lijie chou nu ren! &lt;3,y
101369031352786000 ,312773548,@pakito_tuamigo yeaaa zombie bullying!!!! blood!!!! brains!!! muahahaha!! xD,n
100209189770641000 ,235340304,@AntoineVillasBo what happen to your life? what makes it shitty? so you've been bullying? goodgood.  huhuhuhu.,y
105715854771105000 ,225908394,"@iSelenaNerd your pizza look so good, and i love see you happy, i hate when a person gets bullied, because i know the feeling, and it hurts.",n
109001159053819000 ,40910607,@glutenfreegirl - It constantly amazes me how big a problem bullying still is. Kudos for writing your post!,n
101680404276322000 ,165001364,Rebecca Black Leaves School After Bullying: 'Friday' sensation will now be home-schooled by her mother.By Jo... http://on.mtv.com/npPHwe,n
103484713137745000 ,255053043,Bullying incidents nearly quadruple in Nashua schools - Nashua Telegraph: Bullying incidents nearly quadruple in... http://t.co/lLAno5V,n
104398619515432000 ,95257797,U_U Le hacemos bulling a Laurita U_U,n
101010241646366000 ,78458449,@BayouBadBoy: @DCLAUDE87 university of Phoenix yea son they will bully you at university Of Phoenix! Lol,n
102116454245212000 ,83105406,@mrssamirnasri @SRamsey0909 looooool how do I bully you shyyy? and the random 9 yr old started it! hahahaaa,y
100339635116445000 ,271431499,"half birthday on Saturday....bully for ME, picked up a shift at work that night",n
108691272751001000 ,77786440,@jessiejofficial Isn't your single about bullying? yeah okay then why you bullying @BethMcAneny shes your fan thats fucking ridiculous.,y
107316828941983000 ,17116223,And might turn victims into new bully...? Better than a victim nevertheless... http://t.co/AEqGWKE,n
108023733758861000 ,234648828,&lt;---- bully !,n
108651176609857000 ,94912172,Fathers can have such an impact to help their Son or daughter through a School Bullying situation #fathers #twitterdads #family,n
106101281558503000 ,302704941,@Tsugiki_chi I've been bullied in school for 4 years. Lying to them IS expressing myself xP,y
106233344504762000 ,270103951,@TrevaHolden be a buddy not a bully :(,n
107853033928531000 ,220836148,at what point does this become bullying?,n
109069934977486000 ,130536074,@delphie94 likedat treat me lo u... My throat dam hurt. Don't bully leh :(((( okay lo meet u... So far again -.- zomg,n
104166033841061000 ,164541201,Please don't bully @shfly3424...kkkk,y
101746455684976000 ,178060539,Attended a session on bullying and cyberbullying.  Well worth the time!,n
107511357859049000 ,185757846,"Someone dosent deserves to be to be hated or bullying, less hurt in anyway. #stopthatbro",n
108608182699573000 ,10392012,#ebz Oh gather round me bully boys  And I'll zing you a zong  Of the windless waveless sunless Ze... http://t.co/mXNQLjV,n
104604590925824000 ,346440125,Bully Tools 92312 24-Inch Lawn reviews http://t.co/5EfSF6w,n
105108139103363000 ,252255722,"Today, 17 teens will take their own lives due to bullying. http://t.co/T6k6BRP",n
108220648828043000 ,284032525,@KudzMasv yea what me get bullied aha!,n
108893035651272000 ,218553419,"There's No Such Thing As A Bully: Adults, Too?: When a student makes a very important observation, the author is... http://t.co/wITIZFU",n
109125505697054000 ,48134080,"And on top of all the shit that's happened already, I think I'm ALREADY being fucking bullied -_- Btw, it's only 7 days into skool -_- #FML",y
108680975575293000 ,280081502,"@Ken_end relentless bullying of dan, stupid fucking accents, and his story lessons.. he is a top guy!",y
108931481178603000 ,50722207,Bullying felino http://t.co/h3lUhN7,n
102205745470242000 ,282671850,@T__Lourdes aww hugss loool u was bullying me not long ago,y
104335312808972000 ,95981381,@islasays bully,y
101759595625721000 ,164980930,I ain't even big enough to be a bully,y
105638866094006000 ,44621942,"@ABYmonster @kesleylim @nicollette_ ya lor equals to bully alr. Haha kes, aby misses you!",n
101762909683716000 ,262321162,@terryjr91 Yeah. Mostly it was this one guy who verbally bullied me at school and on my LiveJournal/everywhere online.,y
104234933932920000 ,161772821,@_VickySecret_ lol. I'll bully u!,n
106116736557920000 ,225174844,"Kiosked selected as White Bull 2011 Bully Award finalist, see http://t.co/W8hbg4N",n
101707544266932000 ,306431544,@Die_Reyes BBF (Best Bully's Forever) ILoveYou:*,n
105851004527984000 ,284300346,Hey @timoshei! Did you get my email a little while ago about the anti-bullying campaign? I havent heard anything back yet.,n
102942208671498000 ,326527535,@hsoferr you are DEFINATELY not a bully! These people be trippin',n
103131855884263000 ,125112697,S/o to the skunk who sprayed under the deck last night to let the dogs know what was coming for them if they went outside. #bully,n
100260028933615000 ,230788484,Did you get to meet Reiko? I bet she was quite a bully.,n
107152261687418000 ,214108364,"@mateosstory Thanks! I think he deserves most of the credit. He did fear bullies, but found his school has anti bully culture from top down.",n
106498894866817000 ,24710832,@KyTuck @timmyblog @Im_Allen the wonders of cyber-bullying!,n
101353935083798000 ,230019992,@find_ch @natedogreimer you didn't seem like the bully type in high school.,n
101655303963156000 ,65686889,@LaurenALBoswell Go away! Bully! &lt;3,y
107463249041178000 ,34664379,If u go outside u must be tryna get pushed around like a bully lol,n
102646386633351000 ,176851240,@utaunenami_bot Is it okay that I punch every guys who is bullying you? :),y
106553952224542000 ,175870518,@ArianaGrande What do you think of bullying?,n
104306400775241000 ,46247167,Street Bully Walk YEAAAAAAAAAAAAAAAAA,n
104112396699832000 ,344333579,News from the Blog:  Workplace Investigations  Harassment & Bullying http://t.co/LesKc0V http://t.co/4BKezNB,n
103127160688095000 ,187754437,"""@SouthBully:  : AYE!!!! by SOUTH BULLY. Play: http://t.co/4JpPHvz"" Atl street anthem @DefJamRecords @WakaFlockaBSM @gucci1017 @2chainz",n
102825252073111000 ,202020808,@OoohNicole Your a bully xD,y
107186604879265000 ,155237599,":O lol, i'm no bully!  @NiNoBlakk2x",y
107283415669276000 ,244353038,"So after they take that classs , they still bully? #Smh! Oh fuck no! They got the Lil'Girl :O #nowimmad!! ]:&lt;",y
108110482283560000 ,32887456,Thought @PerezHilton was gonna stop being a bully #journalistnotacritic #hater,y
108376697463767000 ,291952241,@bellathorne143 BULLYING WE'LL STOP IT!!! http://t.co/2bNDKrD,n
102807430257311000 ,90919431,"@kesgardner Yes, but now is the time to have the family argument. Later we unify to take on the neighborhood bully.",y
108180980824674000 ,221687521,While One Of My Besties Is Showing Sympathy The Other One Is Trying To Call Me A Bully..!!!,y
102792126819090000 ,64815033,"@WilkinsonLuke yeahh, i bully you.. of course ;) no cause i dont... nah, i just couldn't be bothered #awk",y
103493114739699000 ,128258493,@ItsmeBreandan  Whats wrong with Ballymun???. Apart from the fact that decent residents there are being bullied by D.C.C and B.R.L,n
106619822707703000 ,241529388,Memorial vigil to  include anti-bullying message http://t.co/6NbWung,n
108253522176385000 ,195061375,Lmfao he stole ur girl so u put him on bully beatdown...,n
101754341274296000 ,19836173,I won the HELPING HAND achievement in Bully: Scholarship Edition for 24 trueachievement points - http://tinyurl.com/6do3bqe,n
106158054512406000 ,347853233,"Craig was 12, a belieber and committed suicide because of bullying :'( #RIPCraig #STANDUPTOBULLYING",y
106083001380765000 ,80284026,"Bullying victims often suffer academically, particularly high-achieving blacks and Latinos http://j.mp/rbMbYZ, =(",n
102128320229031000 ,236591492,Rebecca Black Quits Middle School After Bullying http://t.co/Aq51ECt,y
106178171321335000 ,165892968,"""Bullying""is a reality. And there's a lot we all can do by just smiling and caring about people. We can stop people from dying! @DarrenCriss",n
106017990818021000 ,274370694,#StrongHeart Evil Kyu is on roll. bullying Hyuk xD,y
108372068025892000 ,134227225,@SquirtGG lmbo true patience is not in bully vocab,n
103678400987803000 ,261902606,Lmaoo treasure searched for a cyber bullying video,n
104102898283184000 ,25661299,@xLilStarx @AlexisJordan I'd say pro-labor as they call themselves engender the most bullying as they're weak & bully the people themselves.,y
106660847073509000 ,81636838,"Read my response to ""Sofre bullying?"": http://t.co/kUGAGZq",n
100256549997510000 ,349780564,"@YvonneOkoli, You never Bully me :D",n
103293807004614000 ,69727029,@Ooooh_NaNa @_lovejade lol im to short to b a bully. lol,y
105411283326738000 ,337292713,The Bully Project Trailer 2012 HD http://t.co/17dY3Qt,n
102891259370274000 ,355156508,@TheCodySimpson u care sooo much for people who get bullied everyday like me plzz retweett,y
104578102226731000 ,357636222,"@mel_star90 i'm getting bullied about my phone, :/ lol need to do something about it sooon! lol",y
102031376471171000 ,276931099,"Dear people who use to bully me, when you hear my name hope it gives you hell, hope it gives you hell. Sincerely, me. #WTAT",y
100211708710240000 ,242382339,"@rawrrrdeep @cReems_10 san, your fat hubby of a hathi is bullying me :'( fat hathisaouros!!!!",y
102730819231166000 ,6872532,Mir complaining 87line bullying him ! HOW CUTE !,y
102379185410027000 ,189880806,I liked a @YouTube video http://t.co/Tjzc6qN Jessica Jarrell Bullying,n
102533927679438000 ,101116702,Getting bullied by your boyfriend.,n
104568731778285000 ,135040936,@SHINeeSOOAH aww D; we dun bully lol we jus joke around xD,y
105430902951251000 ,148111013,"Stress,cyber bullies,crying every night,holding a secret,about to blow = uh oh...that was me",y
107395299085008000 ,131482264,#iwasthatkid. That everyone hated /bullied and made fun of I never understood why but some how made it. DON'T GIVE UP!,y
103857378096709000 ,215722085,The ugly road to bullying. http://t.co/I3MSUlW,n
106472769763549000 ,349198033,@106andpark #If I Ruled The World Everybody that was bullied wouldnt be anymore. :),n
105628824686956000 ,88786689,Your music gets bulliedYour girl gets bulliedYour radio gets bulliedYour club get bulliedYou get bulliedThe whole world get bullied,n
106313706681532000 ,143710266,Reblog if you are against bullying -  this must have more notes http://t.co/vzDqKfp,n
107621388122206000 ,46318016,The Cirque Du Freak Set Looks Like The Bully Game,n
108787583038926000 ,24287407,Yes a midget kicked me.....felt like a bulldozer shoved me,n
107008201450463000 ,63842639,@MindGrowth &lt; biggest bully alive .. :(,y
105479926026747000 ,73323589,Lmao why did me and Char just bully andre in to buying us waters,y
107917264174596000 ,195873486,I hate writers block. Like there is so much that I know about bullying being bad but I can't put in in words -__-.,n
103942266795728000 ,232918809,I think Rogers student plan commercial stinkx. It demonstrates an example of #bullying. You could have done better @Rogersbuzz. #justsaying,n
105389742987804000 ,216461989,@Stevie_Bull saw yow pullin out of the Molindump in your big black Bee em double yow satday Bully! I day wave coz day want you to crash.,y
104621498152648000 ,357918897,"@sophiabush follow me, and spread the word to people I am trying to get the message of anti bullying out! Please help me,I cant do it alone!",n
108013537200324000 ,95612757,"I'm not against rap. I am not against hip-hop. I am against bigotry and inciting violence, rape and bullying.",n
102157616800727000 ,174023504,@RichhRumors plz dnt tell me u a twitter bully lol,y
101523032916504000 ,308762158,The Bully at Work: What You Can Do to Stop the Hurt and Reclaim Your Dignity on the Job http://dlvr.it/bn8wZ,n
101776670507278000 ,263446193,@KayyP34 . On Monday plss don't bully me ! Ahaa,n
103654890181640000 ,273489951,#NEWS Defeat the Label are honored to have @MileyCyrus and Cody Simpson as support to stop bullying.  http://t.co/ToRwzId,n
101754251402944000 ,257935730,Are you guys building a treadmill in there though? @cchhrriii @claiirebearr ... @mandafrappp is bullying me and my shocks,y
102819816347410000 ,313799471,#Bullies When Bullies Attack What does your child do when every http://t.co/rvbV5NG,n
106325729226137000 ,79517905,@Shulinggy u being bullied not new :P,y
106494476469542000 ,350584115,@0Sanah0 Yh but but u forgot about coconut bullying cus I haven't as I mem everything u said lol for moments like this :),n
107184248372477000 ,229882886,"@RudeAssYessy i feel you , but if you fight her & WIN , don't you think they gonnah think you really IS bullying her ?",y
107369159079378000 ,64062941,@Buffy_TheBody Ctfu...Once again there you go trying to hard..It look likevI get bullied tho?  Fuck im in middle school? Lol,n
102334301122732000 ,44610621,#News :- 'Financial Services Compensation Scheme reprimanded for bullying ...' http://t.co/BjO7XU2,n
106400780105433000 ,360840788,Thompson School District has a new website to support our community in dealing with bullying and cyberbullying.  Check it out!,n
102545561076510000 ,18412950,"Glad to be back home! I missed my bed (as stated earlier)! & I finally have fast internet & cable! Oh, & (bullying) my mother.. LOL",y
106889862451445000 ,338761803,Grieving Mom Forms Group To 'Rise Above' Bullying Environments (NBC) http://t.co/pmUr55B #news #Columbus,n
100961024643039000 ,351587680,"if you are proud to be from birmingham help spread condemnation of any rioting/looting tonight - proud of @astonvilla, proud of @Bullring!",n
102849462824734000 ,177711292,"@allweknowisamy I do not live on a farm! xD Ugh, you're such a bully. I don't even sound like a farmer?! :L",y
102976474096742000 ,323661845,@FukMyNamE IMA BULLY,n
104883016593195000 ,281035147,@twinkz_fasho yes he his lol shit he bully his own mama lol,y
105799675247988000 ,202815774,"Even Psychology Today got attacked for ""Bullying."" How can we make ANY progress if mere information is accused of... http://t.co/ilzXk2L",n
100203097686679000 ,237714233,@hsujunhao why you all bullying him?? #chinstopcrying #kohchincries,y
101493316004220000 ,297771329,"@Amelia_Loves_U Wow kid, you need to'stop, bullying Perry. That's just...wrong on so many levels..",y
107537872223084000 ,353925210,@BOTDF_Freaks it's not her fault she got bullied about her weight and what not :(,y
101327203765190000 ,18553167,@simonpegg isn't the whole mag just bullying?! It's like a bitch you can keep in your handbag,n
103955744008843000 ,186668321,played the song 'Another face in the Crowd' by Clockwork Bully on @myspace http://t.co/j7bHeDp,n
108660990647861000 ,186004625,@BellaGarrettFan Please go like the facebook page to help stop bullying http://t.co/3QI4W52,n
103060155553427000 ,337484972,Rebecca Black Forced to Be Homeschooled Due to School Bullying  http://t.co/fIeKRXI,y
106625793282670000 ,51765230,Titanium by @davidguetta and @siamusic would make an awesome anti bullying song haha :) #fb,n
106115972502523000 ,78358330,4. I get bullied.,y
106512194052698000 ,82806918,"So like i'm so sick off these girls bullying me, just makes me wish there was no such thing as bullies or school. :(",y
106024899923030000 ,38407885,"Never be bullied into silence. Never allow yourself to be made a victim. ""Accept no one's definition of your life; define yourself."" #quote",n
106908523169972000 ,197631238,feel like Im gettin bullied into babysitting tomorrow night so my sister can go get laid. absolute bullshit. Not sure what 2 do @cruzinruby,y
107970366416224000 ,314094338,@J_Swagg93 STOP BULLYING ME .,y
101335110137294000 ,171744009,OG bully look dog,n
106872428331937000 ,208744331,@DyamondNDaRough Protect Me from The bully imma Be In The Bully Protection Program they gon change my name and move me to alaska Ctfupppp,y
100651428917424000 ,50604953,@Mani70 lol. Gola were the 2nd worse in my area. The kid with Gola boots used to bully me!! Gutted I was 10yrs early b4 they became cool,y
105438083029286000 ,56819501,"I'm sorta scared for Vinny in high school. He was bullied for wanting to dance, but most likely that's over.... http://t.co/sIinaWs",y
105766362210770000 ,353286075,@xMarkHenry @xzackryder @xnattiebynature -_-he is a bully ugh! God,y
100100122943295000 ,255337497,"Today, 17 teens will take their own lives due to bullying. http://tumblr.com/x0n3y3q5rb",n
105732324154548000 ,61018212,Think im bad Nal i kno Call me a bully Nal i jus dnt get dat sht Pussys get abused and misused not TJ Play wit fire and get burned #Cold ...,n
103889064922578000 ,224913667,@kmakms Why? I am not bulling you... I love you bec you fail... I dislike perfect ppl like Saga chii sama #savesoulmate,y
107960658309554000 ,14983929,"Why do they call bully ""le boulevard cafe SUPER club""? There is nothing super about that place. More like super RATCHET club.",n
108153299596877000 ,261836702,Now Jim bloody Davidson's appearing in my timeline. This is tantamount to bullying! *headbutts the screen*,n
104592244178300000 ,57428507,@janlokpal  More thn coruptn/Anna its people of India's retaliatio for al th scams th govt has dne.The govt hs bullied us now its our turn.,n
100317352285057000 ,23124235,@AlexAllTimeLow Bully? What?,n
106571937366544000 ,236148654,#IfIRuledTheWorld Nobody Would Be Bullied #RealTalk,n
100227543168327000 ,255045707,Watching cyber bullying this movie is sad and true,n
105050224501854000 ,20193504,@Josh_pvfc Maybe he won't fall out with anyone here and won't be a bully either if he knows he has talent to work with.,n
108711529402212000 ,21156057,Bullying is BAD!  Three men arrested on extortion charge of The Shack Waikiki | KHON2 Hawaii's News Leader http://t.co/eMOIcTP via @khonnews,n
102560708532781000 ,29558158,"@ALotLikeVegas_x Some people get under my skin , espically when they are bullying my sister &lt;3 :P",y
103326814109315000 ,33741202,@pigsquealerrrrr You're a bully!,y
103586246227542000 ,287412739,@BeccaRatliff31 thats the thing?! how am i a bully?! i used to be iconicbelieblove by the way. id you know who i am then you know me,y
107866678624387000 ,165892968,"Let's pray for a whole world against violence, racism, bullying and homophobia! @KChenoweth @DarrenCriss @chriscolfer @monicahuarte @ziLRc",n
102195091506069000 ,98929003,I don't even understand how you could bully someone....it's just. Mean. Like. Be nice and grow up.,n
106840800876429000 ,43941607,@Matt_P_1995 evil you are! I have been bullied on twitter today! You should be nice to me ;) x,y
108457628514000000 ,29961452,"LOL Junsu always got bully XDD ""Check this video out -- From JYJ_in  http://t.co/KpR7fYI via @youtube""",n
107102006895845000 ,16176702,I think we shamed Bolero into abandoning capslock.  I feel like a bully.,n
105372197509545000 ,74705616,rt @DeniseRawding2011Bullying Policies - Changing the Motivation To Do The Right Thing http://t.co/pn0d5nD  #motivology,n
105393831326912000 ,185587775,"@AshleyMulimba @Jeezeeh95 oi boys allow it, aaron got cheated on? Just bully him",n
106911391750955000 ,339057435,"You bully me so fucking much, I hate you",y
107372004969160000 ,18134929,"@bowya This was very much an exception for a ""troubled"" girl said to have been bullied into her part in the looting",y
107905348517625000 ,175704192,iWanna Conk Some Of Teammindless Heads BigTime.. When iCatch The Person Who's Been Bullying..,y
104014923167825000 ,216827668,@pryce_choppa You Can Tell How Meeka Was Acting That She Was Bullied Alot In School Lookin like A Black Twinkie or Something,y
102403026765103000 ,160657245,@mattymatt028 clearly it WAS!! *in my bullying voice!* lls,n
102807513027719000 ,95649692,If your ever bullied listen to #NeverSayNever its such an inspirational song,n
103621227586920000 ,153879254,Taken too much bullying from @MarcusBoateng in the past *shakes head* time to FIGHT BACK #girlpower,y
101351819040665000 ,41740455,"AAPL Buying 375 Calls @ 3.00 Weekly , Shorting 380 @ 1.40 ( Dept Spread)  Bullish",n
107396117712474000 ,275904186,Thinking how I get betrayed and bullied by my close friends in the past. I even nearly get beaten up. It's my life.,y
104822117547253000 ,5949072,"@dellvink @lalalian what pissed me off was that I said I wasn't really interested, MORE THAN ONCE. Little blond Irish bully.",y
106512035776438000 ,194077157,#NEWMUSIC bingsta PRODUCTIONS/WE GOT IT RECORDS L.L.C. - BULLY THE GAME- PRODUCED BY - http://t.co/TLwSRez,n
102170586641465000 ,156520539,@morgin_ward iMiss seeing your face on the weekends bully :/,y
102389774819672000 ,53368486,"""The bully always says it's a joke, but to the one being bullied it's a dead serious!"" -Fujisaki Yuusuke #SKETDance",n
105632356664213000 ,283193023,@childanxietytip The Effects of Bullying on Children With Anxiety - http://t.co/i7sybEs,n
108376622536736000 ,291952241,it would mean EVERYTHING if you took the time to watch this... STOP THE BULLYING!http://www.youtube.com/watch?v=7-X3Pu20w24 @bellathorne143,n
106539805336281000 ,101073409,@Tropic_Tiff fool u a bully,y
108011704058785000 ,123923551,"J'aime leur pub , stop bullying !",n
101659840350396000 ,38671684,So a gay guy bullied someone in high school. Some how I don't find this at all EXCITING. We are not all FAIRIES you know,y
103244032683147000 ,218312888,Bullying Fail http://t.co/mG7zui7,n
107095976178753000 ,29013958,My friend's blog is torture. There's a psychopathic bully inside her head and she doesn't have the strength to kick its ass. Disgusting.,n
100604468210577000 ,138318059,"@19AKAtude08 she's a bully she called me a midget devil, sprayed perfume all over me, chased me up the stairs nd poured my beer on the floor",y
107069382227791000 ,145006772,I HATE BULLYING!!!!,n
106530752522485000 ,249571550,Bullying at work: resolving a problem: One of the most common areas that we find for bullying is where the... http://t.co/mcpdyqe,n
104944639357886000 ,352979286,@blazingheartz @thunderlicious_ All bully me :(,y
105389268066770000 ,340437035,So the selena hate accounts think nolan is cyber bullying??? ya tht makes a lot of sense. NOT!!,y
106850845131411000 ,90362421,"@mkidj totti is rlly a bully, its hard 4 a coach 2 work @ roma wit out totti's help",y
109006621346242000 ,142250765,@justinbieber you will never tweet me stay strong ? :''( bullying killing me so much.. PLEASE JUSTIN NEVER SAY NEVER 15,y
101852977303785000 ,271560552,@StefanieScott1 I have the best question! Have you seen the video I made to stop bullying!? =] http://t.co/m7vr8Yu 8,n
104592730944049000 ,19899404,Tweetn sucks w/o @Agbessitomisin @remiomoyele @mikistones and i miss @Ms_Zubrina shez such a bully!,y
105753646851047000 ,137322787,@ddlovato i am getting bullied in school..what shld i do?,y
106127681879408000 ,69864568,I hate it when people gang up on someone like 2v1 is just not fair!! That's what a bully does,n
100215228830203000 ,779451,"Tennesseans face new Internet rules aimed at curbing piracy, bullying: http://t.co/HGdo57q via @Tennessean",n
102841710379405000 ,26326498,FEST! Mishkin recently kicked ass on the Red Bull Bedroom Jam stage at Hevy Festival. RoomThirteen.com caught... http://t.co/67ma22O,n
107269940737871000 ,317908951,Because yu could be a bully lowkeyy,n
104930980661428000 ,276576112,Bullying people is not cool !,n
100384407923339000 ,16537302,@Revrunwisdom ' s schedule 3am devil worship 6am to 11pm stalking bullying voyeurism beatings DICK TOM HARRY&THIS is WHO u choose to fllw?,n
100969189447184000 ,337432885,Saw a car (with a great looking bully in it) with your bumper sticker in #newwest this afternoon. Made me smile :),n
106055824597712000 ,72666000,"'TIME FOR THREE'In Effect Films is casting Time for Three, a music video and PSA about bully... http://t.co/0wrj8CO #film #tv #acting",n
108657594587037000 ,186004625,@BRYAN_521 Please go like the facebook page to help stop bullying http://t.co/3QI4W52,n
106056263070265000 ,37034136,@Jess_ymas @benleasor we'll see on friday how much you bully him! hahah,n
108738350759952000 ,193943631,"this #bigbitch said i was bullying her cause i called her a #bigass ! im confused, cause all i did was state the obvious.",y
103143487255490000 ,39169848,"you bully, you break, you fake you fake, you smoke, you toke, you want, you flaunt ..stuck in the teenage waste.",n
108552124157280000 ,179452558,@impulsethaboss @Sir_Scribbles lol if its so good why don't you go then? not to mention the bullying and rape.,n
108626171314442000 ,362222091,Bullying against alma hahaha,n
100636070009511000 ,61306665,Riots have Spread 2Birmingham the Bullring has been shut down n Footlocker has been Raided!This proves my point! Its not about Mark anymore,n
104668310087532000 ,110863859,@Wheremydrink lol no @BlackIsBUtiful a bully,y
101625699537920000 ,217920074,@Tasha_JessieJxx tell me how my stories changed BABE. I read the convo. You bullied Holly. Your defence is that she took the piss out of u..,y
108904850288410000 ,88484394,@jhlsalejo I know right! Almost every disney channel actor has been bullied when they were younger,y
102075857539055000 ,291221757,Reblog if you are against bullying -  this must have more notes http://t.co/YIcuxu9,n
103699873232203000 ,346038803,Bull just got raped  in jail & now I'm crying :( free my boyfriend !!,n
103874595924348000 ,354423086,Please don't let people commit #suicide. I lost my younger brother to suicide. He killed himself because he was being #bullied.Support #gays,y
107717527722934000 ,127201724,@kornflakes600 HOTTEST BULLY EVER :)))) @TAClassOf2012,n
105597522164191000 ,39715916,Kana bully by W520 guy :(,n
108930942743232000 ,84108183,"Defeat the Label Announces National ""Stand-Up Against Bullying Day"" http://t.co/NWJOcM7",n
101721869341831000 ,135972759,"I mean go ahead- play, but I don't get why you're doing it. Basically, bullying a daft old man without reason's not that funny. #knockandrun",y
108364860710076000 ,359473918,When I don't have my phone I bully my mom for hers lol,y
104823250567180000 ,313969320,"maybe hopefully going back to dance this year! #YesICan #makeachange Starve a bully, Feed your SOUL! STAND GRAND! STAY GRAND!",n
108180135320096000 ,335847547,CYBER BULLYING - YouTube http://t.co/EOzA9C3 #KasiTopShayela,n
101473863346552000 ,34128308,"ABC is considering Rebecca Black a bully victim. Well don't put up a horribly bad, stomach lurching, scream inducing video.",y
105944218878492000 ,52691205,Dnt be a bully leave tayo alone...pick on someone ur ownsizeCc@kunlefernando,y
103872039961636000 ,192102376,@modu232 Smh. I see the cyber bully got his Internet cut back on,y
105423505667014000 ,342892071,@marissazupancic any name counts as bullying..so if u want then u can.,n
106849764921974000 ,20659719,"@Niamh_BCFC haha we waved to him, he clapped us and then got bullied all the way round to you lot",n
105015747813715000 ,280269879,Hahahaha funny guy @erickluna13  thinks he's like the twitter bully or something,y
106198587322540000 ,292594060,I have news 4 Congressional Black Caucus! Your days of bullying White jellyfish is near-end w/ TEA Party on scene! @OriginalCBC #tcot#sot,n
106014155491917000 ,105018214,@Mystery2Tweeter Contact@RumorFix.com. Support Lynn. Aren't you tired of stars getting irate that someone doesn't like them? Bully back.,n
104275211456757000 ,123401568,I like when kids try to bully my son on the playground. Scissor kicking todddlers next to the jungle gym is one of my fav pastimes.,y
102499846199590000 ,190132856,Rebecca Black quits school over bullying  http://t.co/ZmI4jLQ,y
103699488207683000 ,256772789,"Lmao , I'm Not A Bully ! Shut Up .",y
104619545238573000 ,40794453,"@MMAjunkieJohn Does this mean Miller will be on ""Bully Beatdown"" as the target instead of host? Lol",n
107305882664177000 ,288432016,@ummmwhy its a number for LGBT members that are being bullied or life is being hard on them nd they call that number and they help u thru it,n
108151422981378000 ,21069391,@MHarrisPerry I'm really not liking their bully approach. Don't the GOP know it was one of their own that started the EPA?,n
108929946356944000 ,156246397,@steatherton yeah mate miss it loads.. Was so so good! Sat at home sulking past few days! Wisdom teeth bullying me :(,n
103460233560604000 ,327394839,@treeJ_company Do not bully suni! Careful eel beat you! We are suni fan ..... haha,n
